Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,age_cat,capital-gain_cat,capital-loss_cat,hours-per-week_cat,workclass_cat,education_cat,marital-status_cat,occupation_cat,relationship_cat,race_cat,sex_cat,native-country_cat,salary_label
31294,38,private,461337,HS-grad,9,never-married,Sales,Not-in-family,White,Female,0,0,33,north_america,<=50K,3,0,0,2,1,11,1,11,1,4,0,2,0
31295,39,sl-gov,344855,Masters,14,married,Prof-specialty,Wife,White,Female,0,1977,20,north_america,>50K,4,0,2,1,3,12,0,9,5,4,0,2,1
31296,20,sl-gov,214542,Some-college,10,never-married,Prof-specialty,Own-child,White,Male,0,0,40,north_america,<=50K,1,0,0,2,3,15,1,9,3,4,1,2,0
31297,30,private,258170,HS-grad,9,not-married,Adm-clerical,Not-in-family,White,Female,0,0,40,north_america,<=50K,2,0,0,2,1,11,2,0,1,4,0,2,0
31298,29,federal-gov,242147,HS-grad,9,not-married,Adm-clerical,Not-in-family,Other,Male,0,0,45,north_america,<=50K,2,0,0,3,0,11,2,0,1,3,1,2,0
31299,42,private,235700,HS-grad,9,not-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,north_america,<=50K,4,0,0,2,1,11,2,5,1,4,0,2,0
31300,24,private,278130,Assoc-acdm,12,never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,7,1,0,1,4,1,2,0
31301,36,private,261241,HS-grad,9,married,Machine-op-inspct,Husband,White,Male,0,0,50,north_america,>50K,3,0,0,3,1,11,0,6,0,4,1,2,1
31302,60,private,85995,Masters,14,married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,other,>50K,6,0,0,3,1,12,0,0,0,1,1,3,1
31303,42,private,340885,HS-grad,9,not-married,Farming-fishing,Not-in-family,White,Male,0,0,44,north_america,<=50K,4,0,0,3,1,11,2,4,1,4,1,2,0
31304,42,private,152889,10th,6,married,Craft-repair,Husband,White,Male,0,0,45,north_america,<=50K,4,0,0,3,1,0,0,2,0,4,1,2,0
31305,46,private,195023,HS-grad,9,married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,south_america,<=50K,4,0,0,2,1,11,0,6,1,4,0,4,0
31306,52,sl-gov,109600,Masters,14,married,Exec-managerial,Unmarried,White,Female,4787,0,44,north_america,>50K,5,1,0,3,3,12,0,3,4,4,0,2,1
31308,43,private,158177,Some-college,10,not-married,Adm-clerical,Unmarried,Black,Female,0,0,35,north_america,<=50K,4,0,0,2,1,15,2,0,4,2,0,2,0
31309,43,sl-gov,47818,Bachelors,13,never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,north_america,<=50K,4,0,0,2,3,9,1,9,1,4,0,2,0
31310,27,private,391468,11th,7,not-married,Craft-repair,Own-child,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,1,2,2,3,4,1,2,0
31311,52,sl-gov,199995,Masters,14,married,Exec-managerial,Husband,White,Male,7298,0,60,north_america,>50K,5,1,0,4,3,12,0,3,0,4,1,2,1
31312,31,private,231043,Some-college,10,married,Transport-moving,Husband,White,Male,0,0,50,north_america,<=50K,2,0,0,3,1,15,0,13,0,4,1,2,0
31314,44,private,267790,9th,5,never-married,Other-service,Unmarried,Black,Female,0,0,40,north_america,<=50K,4,0,0,2,1,6,1,7,4,2,0,2,0
31315,27,private,217379,Some-college,10,not-married,Prof-specialty,Own-child,White,Female,0,0,40,north_america,<=50K,2,0,0,2,1,15,2,9,3,4,0,2,0
31316,50,private,421561,Some-college,10,not-married,Exec-managerial,Not-in-family,White,Male,0,0,40,north_america,<=50K,5,0,0,2,1,15,2,3,1,4,1,2,0
31317,23,private,50953,Some-college,10,never-married,Tech-support,Not-in-family,White,Female,0,0,40,north_america,<=50K,1,0,0,2,1,15,1,12,1,4,0,2,0
31318,22,private,138504,Some-college,10,never-married,Adm-clerical,Unmarried,Black,Female,0,0,30,north_america,<=50K,1,0,0,2,1,15,1,0,4,2,0,2,0
31319,36,sl-gov,177064,Some-college,10,never-married,Exec-managerial,Unmarried,White,Female,0,0,40,north_america,<=50K,3,0,0,2,3,15,1,3,4,4,0,2,0
31320,24,private,103064,Bachelors,13,never-married,Tech-support,Not-in-family,White,Female,3674,0,40,north_america,<=50K,1,1,0,2,1,9,1,12,1,4,0,2,0
31321,59,private,184493,Some-college,10,married,Sales,Husband,White,Male,0,0,40,north_america,>50K,6,0,0,2,1,15,0,11,0,4,1,2,1
31322,39,private,104089,Assoc-voc,11,married,Craft-repair,Husband,White,Male,0,0,50,north_america,>50K,4,0,0,3,1,8,0,2,0,4,1,2,1
31323,23,private,149204,Bachelors,13,never-married,Exec-managerial,Own-child,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,9,1,3,3,4,1,2,0
31324,37,private,405284,Bachelors,13,never-married,Prof-specialty,Not-in-family,White,Female,0,1340,42,north_america,<=50K,3,0,1,3,1,9,1,9,1,4,0,2,0
31325,25,sl-gov,137296,Assoc-acdm,12,never-married,Adm-clerical,Own-child,Black,Female,0,0,38,north_america,<=50K,2,0,0,2,3,7,1,0,3,2,0,2,0
31326,40,private,87771,HS-grad,9,married,Craft-repair,Wife,White,Female,0,1628,45,north_america,<=50K,4,0,2,3,1,11,0,2,5,4,0,2,0
31327,38,sl-gov,125499,Bachelors,13,married,Prof-specialty,Husband,Asian-Pac-Islander,Male,7688,0,60,asia,>50K,3,1,0,4,3,9,0,9,0,1,1,0,1
31328,31,private,59083,HS-grad,9,married,Other-service,Husband,White,Male,0,0,35,north_america,<=50K,2,0,0,2,1,11,0,7,0,4,1,2,0
31329,28,sl-gov,138332,Doctorate,16,not-married,Prof-specialty,Not-in-family,White,Female,0,0,40,north_america,<=50K,2,0,0,2,3,10,2,9,1,4,0,2,0
31330,24,private,198914,HS-grad,9,never-married,Sales,Unmarried,Black,Male,0,0,25,north_america,<=50K,1,0,0,2,1,11,1,11,4,2,1,2,0
31331,46,sl-gov,238162,Assoc-acdm,12,married,Protective-serv,Husband,White,Male,0,1887,50,north_america,>50K,4,0,2,3,3,7,0,10,0,4,1,2,1
31332,29,private,123677,HS-grad,9,married,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,asia,<=50K,2,0,0,2,1,11,0,6,5,1,0,0,0
31333,38,federal-gov,325538,Prof-school,15,married,Prof-specialty,Husband,White,Male,0,0,50,north_america,>50K,3,0,0,3,0,14,0,9,0,4,1,2,1
31334,53,private,251063,Some-college,10,not-married,Exec-managerial,Unmarried,Black,Female,0,0,40,north_america,<=50K,5,0,0,2,1,15,2,3,4,2,0,2,0
31335,33,private,51471,HS-grad,9,married,Tech-support,Wife,White,Female,0,1902,40,north_america,>50K,3,0,2,2,1,11,0,12,5,4,0,2,1
31337,44,private,165599,HS-grad,9,married,Machine-op-inspct,Husband,White,Male,0,0,48,north_america,<=50K,4,0,0,3,1,11,0,6,0,4,1,2,0
31338,46,private,149640,Bachelors,13,not-married,Prof-specialty,Not-in-family,White,Male,0,0,45,europe,>50K,4,0,0,3,1,9,2,9,1,4,1,1,1
31339,30,private,143526,Bachelors,13,never-married,Sales,Own-child,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,9,1,11,3,4,1,2,0
31340,24,private,211160,Some-college,10,married,Sales,Husband,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,15,0,11,0,4,1,2,0
31341,29,private,342989,HS-grad,9,never-married,Adm-clerical,Own-child,White,Female,0,0,40,north_america,<=50K,2,0,0,2,1,11,1,0,3,4,0,2,0
31342,62,self-employed,173631,Some-college,10,married,Exec-managerial,Husband,White,Male,0,0,70,north_america,<=50K,7,0,0,4,2,15,0,3,0,4,1,2,0
31343,25,private,141876,HS-grad,9,married,Exec-managerial,Not-in-family,White,Male,0,0,45,north_america,<=50K,2,0,0,3,1,11,0,3,1,4,1,2,0
31344,45,private,137604,Some-college,10,never-married,Other-service,Not-in-family,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,15,1,7,1,4,1,2,0
31345,21,private,129232,Some-college,10,never-married,Craft-repair,Own-child,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,15,1,2,3,4,1,2,0
31346,64,federal-gov,271550,Some-college,10,married,Transport-moving,Husband,White,Male,0,0,40,north_america,>50K,7,0,0,2,0,15,0,13,0,4,1,2,1
31347,39,private,456922,Bachelors,13,not-married,Tech-support,Not-in-family,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,9,2,12,1,4,1,2,0
31348,60,private,232242,HS-grad,9,married,Sales,Husband,White,Male,0,0,40,north_america,<=50K,6,0,0,2,1,11,0,11,0,4,1,2,0
31349,35,private,352188,HS-grad,9,never-married,Tech-support,Not-in-family,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,11,1,12,1,4,1,2,0
31350,27,private,114967,Bachelors,13,never-married,Tech-support,Not-in-family,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,9,1,12,1,4,1,2,0
31351,41,private,201981,HS-grad,9,not-married,Craft-repair,Own-child,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,11,2,2,3,4,1,2,0
31352,32,sl-gov,159247,Masters,14,married,Prof-specialty,Husband,White,Male,0,0,50,north_america,<=50K,3,0,0,3,3,12,0,9,0,4,1,2,0
31353,24,private,125905,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,11,0,2,0,4,1,2,0
31354,32,private,186824,Bachelors,13,married,Craft-repair,Husband,White,Male,0,0,40,north_america,>50K,3,0,0,2,1,9,0,2,0,4,1,2,1
31355,42,sl-gov,121012,Some-college,10,married,Exec-managerial,Husband,White,Male,0,0,45,north_america,>50K,4,0,0,3,3,15,0,3,0,4,1,2,1
31356,58,private,110844,Masters,14,not-married,Sales,Not-in-family,White,Female,0,0,27,north_america,<=50K,6,0,0,2,1,12,2,11,1,4,0,2,0
31357,23,private,143003,Masters,14,married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1887,50,asia,>50K,1,0,2,3,1,12,0,9,0,1,1,0,1
31358,31,federal-gov,59732,HS-grad,9,married,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,40,north_america,<=50K,2,0,0,2,0,11,0,4,0,0,1,2,0
31361,37,private,109633,Bachelors,13,married,Prof-specialty,Wife,White,Female,0,0,16,north_america,>50K,3,0,0,1,1,9,0,9,5,4,0,2,1
31362,19,private,160811,HS-grad,9,never-married,Sales,Own-child,White,Male,0,0,38,north_america,<=50K,1,0,0,2,1,11,1,11,3,4,1,2,0
31363,27,self-employed,365110,Bachelors,13,never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,north_america,<=50K,2,0,0,1,2,9,1,9,1,4,0,2,0
31364,61,self-employed,113080,9th,5,married,Sales,Husband,White,Male,0,0,58,north_america,>50K,7,0,0,3,2,6,0,11,0,4,1,2,1
31365,39,private,206074,Bachelors,13,married,Prof-specialty,Husband,White,Male,0,0,45,north_america,>50K,4,0,0,3,1,9,0,9,0,4,1,2,1
31366,25,private,173062,Bachelors,13,never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,40,north_america,<=50K,2,0,0,2,1,9,1,5,4,2,1,2,0
31367,58,private,117273,Some-college,10,married,Sales,Husband,White,Male,0,0,40,north_america,>50K,6,0,0,2,1,15,0,11,0,4,1,2,1
31368,27,self-employed,153805,Some-college,10,married,Transport-moving,Other-relative,Other,Male,0,0,50,south_america,>50K,2,0,0,3,2,15,0,13,2,3,1,4,1
31369,51,private,293802,5th-6th,3,married,Handlers-cleaners,Husband,Black,Male,0,0,52,north_america,<=50K,5,0,0,3,1,4,0,5,0,2,1,2,0
31370,43,sl-gov,153132,Masters,14,married,Prof-specialty,Husband,White,Male,15024,0,40,north_america,>50K,4,1,0,2,3,12,0,9,0,4,1,2,1
31371,46,private,166809,HS-grad,9,not-married,Adm-clerical,Unmarried,White,Female,0,0,40,north_america,<=50K,4,0,0,2,1,11,2,0,4,4,0,2,0
31373,50,sl-gov,231725,HS-grad,9,married,Handlers-cleaners,Husband,White,Male,0,0,40,north_america,<=50K,5,0,0,2,3,11,0,5,0,4,1,2,0
31374,20,private,63210,HS-grad,9,never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,north_america,<=50K,1,0,0,1,1,11,1,5,3,4,1,2,0
31375,35,private,108293,Bachelors,13,not-married,Prof-specialty,Unmarried,White,Female,0,0,32,north_america,>50K,3,0,0,2,1,9,2,9,4,4,0,2,1
31376,57,private,116878,1st-4th,2,married,Handlers-cleaners,Husband,White,Male,0,0,40,europe,<=50K,6,0,0,2,1,3,0,5,0,4,1,1,0
31377,40,private,110622,Prof-school,15,married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,40,asia,<=50K,4,0,0,2,1,14,0,0,2,1,0,0,0
31378,42,sl-gov,180318,10th,6,never-married,Farming-fishing,Unmarried,White,Male,0,0,35,north_america,<=50K,4,0,0,2,3,0,1,4,4,4,1,2,0
31379,67,self-employed,112318,10th,6,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,7,0,0,2,2,0,0,2,0,4,1,2,0
31380,47,private,252079,Bachelors,13,married,Machine-op-inspct,Husband,White,Male,7688,0,44,north_america,>50K,5,1,0,3,1,9,0,6,0,4,1,2,1
31381,30,private,27153,HS-grad,9,never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,north_america,<=50K,2,0,0,3,1,11,1,5,1,4,1,2,0
31382,26,private,73312,11th,7,never-married,Machine-op-inspct,Unmarried,White,Female,0,0,15,north_america,<=50K,2,0,0,1,1,1,1,6,4,4,0,2,0
31383,51,private,145409,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,5,0,0,2,1,11,0,2,0,4,1,2,0
31384,38,private,167882,Some-college,10,not-married,Other-service,Other-relative,Black,Female,0,0,45,north_america,<=50K,3,0,0,3,1,15,2,7,2,2,0,2,0
31385,24,private,236696,HS-grad,9,married,Handlers-cleaners,Own-child,White,Male,0,0,35,north_america,<=50K,1,0,0,2,1,11,0,5,3,4,1,2,0
31386,48,self-employed,28791,HS-grad,9,married,Sales,Wife,White,Female,0,0,50,north_america,<=50K,5,0,0,3,2,11,0,11,5,4,0,2,0
31388,70,private,187292,Bachelors,13,married,Handlers-cleaners,Husband,White,Male,6418,0,40,north_america,>50K,8,1,0,2,1,9,0,5,0,4,1,2,1
31389,35,private,189922,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,11,0,2,0,4,1,2,0
31391,26,private,173992,Some-college,10,married,Craft-repair,Husband,White,Male,0,0,45,north_america,>50K,2,0,0,3,1,15,0,2,0,4,1,2,1
31392,64,private,253759,HS-grad,9,never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,north_america,<=50K,7,0,0,1,1,11,1,3,1,4,1,2,0
31393,26,private,111243,HS-grad,9,never-married,Adm-clerical,Unmarried,White,Female,0,0,35,north_america,<=50K,2,0,0,2,1,11,1,0,4,4,0,2,0
31394,39,self-employed,147850,HS-grad,9,married,Transport-moving,Husband,White,Male,0,0,30,north_america,<=50K,4,0,0,2,2,11,0,13,0,4,1,2,0
31395,55,private,171015,Some-college,10,never-married,Adm-clerical,Own-child,White,Female,0,0,36,north_america,<=50K,6,0,0,2,1,15,1,0,3,4,0,2,0
31397,33,self-employed,361497,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,3,0,0,2,2,11,0,2,0,4,1,2,0
31398,31,private,137290,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,0,55,north_america,>50K,2,0,0,3,1,9,0,3,0,4,1,2,1
31399,28,sl-gov,401886,HS-grad,9,never-married,Adm-clerical,Other-relative,White,Male,0,0,20,north_america,<=50K,2,0,0,1,3,11,1,0,2,4,1,2,0
31400,50,private,201882,Masters,14,married,Machine-op-inspct,Husband,White,Male,0,0,30,north_america,<=50K,5,0,0,2,1,12,0,6,0,4,1,2,0
31401,26,sl-gov,30793,Bachelors,13,married,Prof-specialty,Wife,White,Female,0,0,55,north_america,>50K,2,0,0,3,3,9,0,9,5,4,0,2,1
31402,44,federal-gov,139161,Assoc-acdm,12,not-married,Adm-clerical,Not-in-family,Black,Female,0,1741,40,north_america,<=50K,4,0,2,2,0,7,2,0,1,2,0,2,0
31403,51,private,210736,HS-grad,9,married,Craft-repair,Not-in-family,White,Male,0,0,40,north_america,<=50K,5,0,0,2,1,11,0,2,1,4,1,2,0
31404,34,private,167781,HS-grad,9,married,Other-service,Husband,White,Male,0,0,50,north_america,<=50K,3,0,0,3,1,11,0,7,0,4,1,2,0
31405,37,private,103986,Bachelors,13,married,Prof-specialty,Husband,White,Male,7688,0,39,north_america,>50K,3,1,0,2,1,9,0,9,0,4,1,2,1
31406,29,private,144592,Prof-school,15,married,Prof-specialty,Husband,White,Male,0,0,50,north_america,>50K,2,0,0,3,1,14,0,9,0,4,1,2,1
31407,24,private,493034,Bachelors,13,never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,north_america,<=50K,1,0,0,2,1,9,1,9,1,2,1,2,0
31408,27,private,184078,Assoc-voc,11,not-married,Adm-clerical,Unmarried,White,Female,0,0,40,north_america,<=50K,2,0,0,2,1,8,2,0,4,4,0,2,0
31409,44,private,191814,Some-college,10,married,Craft-repair,Husband,White,Male,0,0,45,north_america,<=50K,4,0,0,3,1,15,0,2,0,4,1,2,0
31410,24,private,329852,HS-grad,9,never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,11,1,6,1,4,1,2,0
31411,54,private,223660,HS-grad,9,married,Exec-managerial,Husband,White,Male,0,0,55,north_america,>50K,6,0,0,3,1,11,0,3,0,4,1,2,1
31412,47,private,177087,Some-college,10,not-married,Adm-clerical,Unmarried,White,Female,0,0,50,north_america,>50K,5,0,0,3,1,15,2,0,4,4,0,2,1
31413,30,private,143766,HS-grad,9,never-married,Other-service,Not-in-family,White,Male,0,0,30,north_america,<=50K,2,0,0,2,1,11,1,7,1,4,1,2,0
31414,35,private,234271,Some-college,10,not-married,Adm-clerical,Not-in-family,White,Female,0,0,40,north_america,<=50K,3,0,0,2,1,15,2,0,1,4,0,2,0
31415,39,federal-gov,314822,Some-college,10,married,Adm-clerical,Husband,Black,Male,0,0,40,north_america,<=50K,4,0,0,2,0,15,0,0,0,2,1,2,0
31416,42,private,195584,Assoc-acdm,12,not-married,Adm-clerical,Unmarried,Black,Female,0,0,40,north_america,<=50K,4,0,0,2,1,7,2,0,4,2,0,2,0
31417,70,self-employed,207938,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,2377,50,north_america,>50K,8,0,2,3,2,9,0,3,0,4,1,2,1
31418,41,private,126850,Prof-school,15,married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,asia,<=50K,4,0,0,2,1,14,0,0,0,1,1,0,0
31419,36,private,279485,HS-grad,9,never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,north_america,<=50K,3,0,0,2,1,11,1,3,1,4,0,2,0
31420,44,private,267717,Masters,14,married,Prof-specialty,Husband,White,Male,0,0,42,north_america,>50K,4,0,0,3,1,12,0,9,0,4,1,2,1
31422,20,private,163665,Some-college,10,never-married,Transport-moving,Own-child,White,Female,0,0,17,north_america,<=50K,1,0,0,1,1,15,1,13,3,4,0,2,0
31423,29,private,200468,10th,6,never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,0,1,9,1,4,1,2,0
31424,27,private,91501,HS-grad,9,married,Tech-support,Wife,White,Female,0,0,40,north_america,<=50K,2,0,0,2,1,11,0,12,5,4,0,2,0
31425,30,private,182771,Masters,14,married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,north_america,>50K,2,0,0,2,1,12,0,9,0,1,1,2,1
31426,59,self-employed,56392,Some-college,10,married,Farming-fishing,Husband,White,Male,0,1579,60,north_america,<=50K,6,0,2,4,2,15,0,4,0,4,1,2,0
31427,31,private,20511,Bachelors,13,never-married,Other-service,Not-in-family,White,Female,0,0,25,north_america,<=50K,2,0,0,2,1,9,1,7,1,4,0,2,0
31428,21,private,538822,HS-grad,9,never-married,Other-service,Other-relative,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,11,1,7,2,4,1,2,0
31429,26,private,332008,Some-college,10,never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,37,asia,<=50K,2,0,0,2,1,15,1,2,4,1,1,0,0
31430,57,self-employed,220789,HS-grad,9,married,Sales,Husband,White,Male,0,0,45,north_america,>50K,6,0,0,3,2,11,0,11,0,4,1,2,1
31431,59,self-employed,114760,Some-college,10,married,Craft-repair,Husband,White,Male,0,0,20,north_america,>50K,6,0,0,1,2,15,0,2,0,4,1,2,1
31433,25,private,181576,Some-college,10,never-married,Transport-moving,Not-in-family,White,Male,0,0,55,north_america,<=50K,2,0,0,3,1,15,1,13,1,4,1,2,0
31434,39,private,198841,Masters,14,married,Prof-specialty,Husband,White,Male,7688,0,45,north_america,>50K,4,1,0,3,1,12,0,9,0,4,1,2,1
31435,53,private,53197,Masters,14,married,Prof-specialty,Husband,White,Male,3103,0,40,north_america,>50K,5,1,0,2,1,12,0,9,0,4,1,2,1
31436,32,sl-gov,542265,HS-grad,9,never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,north_america,<=50K,3,0,0,2,3,11,1,0,1,4,0,2,0
31437,38,private,193026,11th,7,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,1,0,2,0,4,1,2,0
31438,21,private,25505,Assoc-voc,11,never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,north_america,<=50K,1,0,0,2,1,8,1,0,4,2,0,2,0
31439,17,private,375657,11th,7,never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,north_america,<=50K,0,0,0,2,1,1,1,5,3,4,1,2,0
31440,44,private,201599,11th,7,never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,north_america,<=50K,4,0,0,2,1,1,1,6,4,2,0,2,0
31441,23,private,181820,Some-college,10,never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,north_america,<=50K,1,0,0,1,1,15,1,5,3,4,1,2,0
31442,57,private,334224,Some-college,10,married,Craft-repair,Wife,White,Female,9386,0,40,north_america,>50K,6,1,0,2,1,15,0,2,5,4,0,2,1
31443,30,sl-gov,54318,11th,7,married,Transport-moving,Husband,White,Male,0,0,40,north_america,<=50K,2,0,0,2,3,1,0,13,0,4,1,2,0
31444,51,self-employed,141388,HS-grad,9,married,Farming-fishing,Husband,White,Male,0,0,55,north_america,<=50K,5,0,0,3,2,11,0,4,0,4,1,2,0
31445,54,self-employed,57101,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,35,north_america,<=50K,6,0,0,2,2,11,0,2,0,4,1,2,0
31446,44,private,168515,Some-college,10,not-married,Adm-clerical,Not-in-family,White,Female,0,0,40,europe,<=50K,4,0,0,2,1,15,2,0,1,4,0,1,0
31447,60,private,163665,Some-college,10,married,Protective-serv,Husband,White,Male,0,0,16,north_america,>50K,6,0,0,1,1,15,0,10,0,4,1,2,1
31448,28,private,207513,Bachelors,13,married,Sales,Husband,White,Male,7298,0,42,north_america,>50K,2,1,0,3,1,9,0,11,0,4,1,2,1
31449,39,private,293291,HS-grad,9,married,Machine-op-inspct,Husband,White,Male,0,0,50,north_america,>50K,4,0,0,3,1,11,0,6,0,4,1,2,1
31450,55,private,70088,Masters,14,married,Prof-specialty,Husband,White,Male,0,0,40,north_america,>50K,6,0,0,2,1,12,0,9,0,4,1,2,1
31451,36,private,199346,Masters,14,married,Prof-specialty,Wife,White,Female,0,0,50,north_america,>50K,3,0,0,3,1,12,0,9,5,4,0,2,1
31452,55,sl-gov,143949,Masters,14,married,Prof-specialty,Wife,White,Female,3103,0,45,north_america,>50K,6,1,0,3,3,12,0,9,5,4,0,2,1
31453,33,private,207201,HS-grad,9,married,Machine-op-inspct,Husband,White,Male,0,0,55,north_america,>50K,3,0,0,3,1,11,0,6,0,4,1,2,1
31454,30,private,430283,HS-grad,9,married,Adm-clerical,Wife,White,Female,7298,0,40,north_america,>50K,2,1,0,2,1,11,0,0,5,4,0,2,1
31455,40,sl-gov,293809,Bachelors,13,married,Prof-specialty,Husband,White,Male,0,0,20,north_america,<=50K,4,0,0,1,3,9,0,9,0,4,1,2,0
31456,30,private,378009,Masters,14,married,Exec-managerial,Husband,White,Male,0,0,50,north_america,>50K,2,0,0,3,1,12,0,3,0,4,1,2,1
31457,40,private,226608,Some-college,10,not-married,Tech-support,Not-in-family,White,Male,0,0,30,north_america,>50K,4,0,0,2,1,15,2,12,1,4,1,2,1
31458,24,private,314182,HS-grad,9,never-married,Transport-moving,Not-in-family,White,Female,0,0,50,north_america,<=50K,1,0,0,3,1,11,1,13,1,4,0,2,0
